	claim	evidence	label
43	Bir Twitter hesabı tarafından 30 Mart 2022 tarihinde yapılan paylaşımda, CNN’in Ukrayna patlaması ile alakalı yaptığı bir haberin 2021 yılından kalma bir tank patlaması olduğu iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda, CNN haberinin Ukrayna’daki savaşla ilgili olmadığı ve 2021 yılındaki bir tank patlaması ile ilgili olduğu iddia edildi. Ukrayna’daki ilk yardım ekiplerine teçhizat sağlayan Firefighter Aid Ukraine grubu kendi Facebook hesabında bu yardımları doğrulayarak Kanada’nın Edmonton kentindeki itfaiye ekiplerinden geldiğini bildirdi. Ayrıca, Edmonton İtfaiyesi kendi Facebook hesabından bu yardımı doğruladı.	yanlış
217	Bir Twitter kullanıcısı tarafından 16 Ekim 2021 tarihinde yapılan paylaşımda aktör Michael Caine’nin emekli olduğu iddia edildi.	16 Ekim 2021 tarihinde bir Twitter kullanıcısı tarafından paylaşılan gönderide Michael Caine’in emekli olduğu iddia edilmişti. 15 Ekim 2021 tarihinde BBC Podcast’e konuk olan aktör, Best Seller filminin son filmi olacağını ve artık bir aktör değil yazar olarak kariyerine devam edeceğini belirtmişti. Bu yayından sonra sosyal medyada Caine’nin emekli olduğuna dair paylaşımların çoğalmasından sonra Michael Caine, doğrulanmış Twitter hesabından emekli olmadığını duyuran bir tweet atarak iddialara son noktayı koydu.	yanlış
401	Kız Kulesi'nin yıkıldığı iddiası	2021 tarihli restorasyon açıklamasında Kız Kulesi’nin üst kısmının söküleceği açıklanmıştı.Teknik raporlarda Kız Kulesi’nin özellikle balkon katı ve üstündeki bölümlerde hasarın yoğunlaştığı, daha önce yapılan betonarme yapının ekonomik ömrünü tamamladığı ve restorasyon için üst kısmın sökülüp onarılması önerilmiş.İkinci Dünya Savaşı sırasında yapılan restorasyonda da Kız Kulesi’nin külahı yeniden inşa edilmiş.Kültür Varlıkları ve Müzeler Genel Müdürlüğü açıklama yaparak külah bölümün planlı şekilde uzaklaştırıldığını belirtti.22 Ağustos 2022 tarihinde Hürriyet'te yapılan bir haberde restorasyonla ilgili ayrıntılara yer verilmiş ve bazı bölümlerin söküldüğü bilgisi aktarılmış.	yanlış
190	Balık derisi cilt yanığı tedavisinde etkili	Balık derisi tedavisi aktif olarak kullanılmasa da daha önceki örneklere bakılarak balık derisinin yanık tedavisinde kullanılabileceği görülmüştür. Balık derisinin tedavi sürecini hızlandırdığı ortaya çıkmıştır. Bu nedenle iddia doğrudur.	doğru
309	Bir Facebook hesabı tarafından 13 Haziran 2022 tarihinde yapılan paylaşımda Lozan Antlaşması’nın gizli maddeleri olduğu ve Antlaşma’nın 2023’te sona ereceği iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda Lozan Antlaşması’nın 2023’te sona erdiği ve gizli maddeleri olduğu iddia edilmişti. 23 Temmuz 1923’te yapılan antlaşmanın hiçbir maddesi 2023’te sona ereceğine dair bir hüküm barındırmıyor. Lozan Antlaşması’nda gizli maddeler de bulunmuyor. CİMER’in, bir vatandaşın bu yöndeki sorusuna antlaşmada hiçbir şekilde gizli madde bulunmadığına dair verdiği cevapla Türkiye Cumhuriyeti Lozan’ın gizli maddeleri olduğuna ve bu sebeple madenlerin işletilemediğine dair bu iddiaları tekzip etmiş oldu. Bunun yanında Enerji Bakanlığı verileri de Türkiye’nin yıllardır en yüksek bor ihracatı gerçekleştiren ülkeler arasında olduğunu gösteriyor, Türkiye doğal gazda da kaynaklarını halihazırda kullanıyor.	yanlış
259	Bir Instagram hesabı tarafından 25 Aralık 2022 tarihinde yapılan paylaşımda tedavüle girdiği tarihten bu yana 200 TL’lik banknotta 120 ABD doları değer kaybı yaşandığı iddia edildi.	2 Ocak 2009’da 200 liralık bir banknotla yaklaşık 131 dolar alınabiliyorken, iddianın paylaşıldığı 25 Aralık 2022’de 10,7 dolar alındığı iddiası doğru. İki tarih aralığı arasında 200 TL’de yaklaşık 120 dolarlık bir kayıp gerçekleşmiş. Orana vurulduğunda ise değer kaybının yüzde 1129,7 olduğu sonucuna ulaşılıyor.	doğru
105	Arda Turan'ın ‘Biz bu alemin en güzel kızını bir akşam güneşinde iki bira ile tarihe gömdük’ dediği iddiası	Yazılı ve görsel basında Arda Turan’ın böyle bir söz söylediğine dair bir kanıt yok.Söz futbol camiasından birçok başka kişiye atfedilmiş.	yanlış
53	A Haber’in seçim analisti olarak ekrana çıkardığı Kenan Demir'in kebapçı olduğu iddiası	Kenan Demir’in sahibi olduğu ve Haziran 2018’de açılan “Sultan Kebap House” isimli restoran Kuzey Karolina’da bulunuyor.Ancak Kenan Demir restoranı 3 ay boyunca işletip daha sonra devretmiş. Şu anda bir telekomünikasyon şirketinde danışmanlık yapıyor.	doğru
389	Bir Twitter hesabından 1 Nisan 2023 tarihinde yapılan paylaşımda Cumhurbaşkanlığı İletişim Başkanlığı’nın 7 aylık bir çalışma yayınladığı ve bu çalışmaya göre Cumhuriyet, BirGün, Halk TV, TELE 1, Gazete Duvar ile İsmail Saymaz ve Fatih Altaylı’nın en çok manipülasyon ve yalan haber üreten kurum ve kişiler olduklarının ortaya çıktığı iddia edildi.	Bir Twitter hesabından 1 Nisan 2023 tarihinde yapılan paylaşımda Cumhurbaşkanlığı İletişim Başkanlığı’nın 7 aylık bir çalışma yayınladığı ve bu çalışmaya göre Cumhuriyet, BirGün, Halk TV, TELE 1, Gazete Duvar ile İsmail Saymaz ve Fatih Altaylı’nın en çok manipülasyon ve yalan haber üreten kurum ve kişiler olduklarının ortaya çıktığı iddia edilmişti. İletişim Başkanlığı’nın 7 aylık bir Dezenformasyon Bülteni veya en fazla dezenformasyon üreten kişi veya kurumları gösteren herhangi bir istatistiği bulunmuyor. Bültenler incelendiğinde de ele alınan iddiaları paylaşan kişi veya kuruluşların isminin genellikle gizli tutulduğu görülmekte. Dolayısıyla konuya ilişkin sağlıklı bir istatistiğin İletişim Başkanlığı’nın dışında bir kişi veya kurum tarafından üretilmiş olması da mümkün değil.	yanlış
1	Twitter hesabının Haluk Bilginer’e ait olduğu iddiası	Hesabın resmi olmadığı bilgisi, kullanıcı profilinde yer alıyor.	yanlış
441	TRT Haber ekranında '19 Mayıs Cumhuriyet Bayramı Kutlu Olsun' yazdığı iddiası	TRT Haber ekranlarında 19 Mayıs 2020 yayınında ekranda 19 Mayıs Cumhuriyet Bayramı Kutlu Olsun yazıldı.Birkaç yayında ekrana taşınan görüntü sonrası TRT Haber bir özür metni yayınladı.	doğru
482	Roma'da yeni yıl kutlamalarında kuşların havai fişekler nedeniyle öldüğü iddiası	Görüntüler Roma’dan ve gerçek.Kuşlar yüksek ses sebebiyle panikleyip birbirlerine veya bir yerlere çarpıp ölebiliyor.	doğru
49	23 Nisan'ı Kenan Evren’in çocuk bayramı ilan ettiği iddiası	23 Nisan resmi adını almadan önce de çocuk bayramı olarak kutlanıyordu.Kanunda 1935 yılında Ulusal Egemenlik Bayramı olarak yer alan günün adı, 1981 yılında “Ulusal Egemenlik ve Çocuk Bayramı” olarak değiştirilmiş.İlk 23 Nisan çocuk bayramı kutlamaları 1927 yılında Mustafa Kemal Atatürk himayesinde gerçekleştirilmiş.	yanlış
419	Ankara’da asbestli su borularının yenilenmesinin AK Partili ve MHP’li üyelerin oylarıyla reddedildiği iddiası	Kredi talebi, 8 Mayıs 2020’de gerçekleştirilen belediye meclisi toplantısında AK Parti ve MHP üyelerinin oy çokluğu ile reddedildi.İddialarda yer alan görüntülerin eski tarihli ve farklı şehirlerden olma ihtimali olsa da, bu Ankara’da asbestli içme suyu boruları kullanılmadığı anlamına gelmiyor.	doğru
80	Ekrem İmamoğlu’nun 2022’nin en başarısız belediye başkanı seçildiği iddiası	"ORC Araştırma Eğitim ve Danışmanlık şirketine ait ankette İBB Başkanı Ekrem İmamoğlu en başarılı tüm büyükşehir belediyeleri arasındaki ilk beş belediye başkanı arasında yer alıyor.Araştırmada ""En başarısız belediye başkanı"" diye bir veri yok."	yanlış
205	Suudi Arabistan’ın TL’yi değersiz para ilan ettiği ve kurdan çıkardığı iddiası	Ekonomi haberlerinde bu iddiayı destekleyen herhangi içerik yok ya da böyle bir gündem yok.Suudi resmi kurumların sitelerinde bu yönde bir açıklamaya rastlanmıyor.Suudi Arabistan’da finansla ilgili sitelerin hepsinden Türk Lirası’nın değerine ulaşılabiliyor.	yanlış
34	Belçika'da Coca Cola satışının yasaklandığı iddiası	Belçika’da Coca Cola satışının yasaklanması olayı bundan 20 yıl önce gerçekleşmiş.Coca Cola’nın hemoliz (hemolyse) isimli bir madde içerdiği de gerçeği yansıtmamakta.Hemoliz bir madde değil, kan hücrelerinin parçalanması olayına verilen bir isim.	yanlış
263	Suudi iş insanının oğluna yanlışlıkla iki uçak aldığı iddiası	İddia konusu haber parodi amaçlı oluşturulmuş.Hindistan’daki teyit platformu BOOM Live ve ABD’deki teyit platformu Snopes da bu haberin hiciv amaçlı hazırlandığını ve gerçek olmadığını ifade etti.	yanlış
427	Bir Twitter hesabı tarafından 20 Mayıs 2021 tarihinde yapılan paylaşımda bazı ülkelerdeki aşılama ve bulaşı oranları belirtilerek aşının koruyucu olmadığı iddia edildi. Gönderi 639’dan fazla retweet bin 165’ten fazla beğeni almış.	Bir Twitter sayfası tarafından yapılan paylaşımda Almanya’da %9, İtalya ve İspanya %10, Fransa %9, İngiltere %21, Seyşeller %100, Kanada %3 ve Türkiye’de %30 aşılama oranları olduğu iddia edilmişti. Ancak belirtilen ülkelerin aşı uygulamalarına bakıldığında oranların doğru olmadığı görülüyor. Seyşeller’de Nisan ayından bu yana yaşanan günlük vaka sayılarındaki artış kısıtlamaların kaldırılmasıyla ortaya çıktı. Seyşeller’de nüfusun %70’inden fazlası en az bir doz aşı olurken %63’ü tamamen aşılandı. Aşı olan ve COVID-19’ a yakalanan kişilerin hastalığı ağır geçirmediği Seyşeller Sağlık Bakanı tarafından açıklanmış. Aşılama hızına bağlı olarak günlük vaka sayılarında da azalışlardan bahsetmek mümkün.	yanlış
366	Bir Twitter hesabı tarafından 16 Şubat 2023 tarihinde yapılan paylaşımda Hatay Belediye Başkanı Lütfü Savaş’ın yanındaki üniformalı kişinin “Afrika prensi” olduğu iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda yer alan fotoğraftaki üniformalı kişinin “Afrika prensi” olduğu iddiası yanlış. Afrika kıtasındaki ülkelerin prensleri bulunabilir ancak Afrika kıtasının tamamını kapsayan “Afrika prensi” olarak nitelendiren bir ünvan yok. Paylaşımda yer alan kişi ise bir prens değil, Freedom Jacob Caesar olarak da bilinen Nana Kwame Bediako, Ganalı bir iş adamı ve hayırsever. Caesar’ın sosyal medya hesaplarında kullanılan “The Prince of Arica” ifadeleri kendisinin kullandığı lakap niteliğinde.	yanlış
91	Bir Instagram sayfası tarafından 5 Haziran 2021 tarihinde yapılan paylaşımda dünyanın en sinirli ülkelerine yönelik iddialar yer aldı. Paylaşımda Türkiye’nin bu sıralamada 6. sırada geldiği de ifade edilmiş. Gönderi 3 bine yakın beğeni almış.	Bir Instagram sayfası tarafından 5 Haziran 2021 tarihinde yapılan paylaşımda dünyanın en sinirli ülkelerine yönelik iddialar yer almıştı. Paylaşımda Türkiye’nin bu sıralamada 6. sırada geldiği de belirtiliyordu. Washington, D.C. merkezli bir Amerikan analitik ve danışmanlık şirketi olan Gallup, her sene “Global Emotions Report” adını verdiği bir rapor yayınlıyor. Bu raporun 2019’da yayınlanan versiyonu, 2018'de 140'tan fazla ülkede yetişkinlerle yapılan 151.000'den fazla görüşmeye dayalı olarak, insanların olumlu ve olumsuz günlük deneyimlerinin mevcut anlık durumunu aktarıyor. Çalışmaya katılanlar arasında “bir önceki gün çok sinirli hissettiğini” belirtenlerin oranının en yüksek olduğu 6. ülke %40 ile Türkiye. Bu kategoride Türkiye, Avrupa ülkeleri arasında da birinci sırada yer alıyor. Bu soruya evet cevabı verenlerin oranı ise 142 ülkeden bütün katılımcılar arasında %22.	doğru
339	NASA'nın açıklamaları arasında 'burç değişikliği' yer almıyor	NASA, dünyanın yörüngesel salınımının değiştiğini açıkladı, burçların değiştiğini değil.Burçların değişip değişmediğine ilişkin ise astroloji dünyasında bir görüş birliği yok.	yanlış
473	Hollanda’da bir kilise çanlarıyla 'Uzun İnce Bir Yoldayım' çalındığı iddiası	22 Mayıs Cuma günü Aziz Laurens Kilisesi’nin çanlarında “Uzun İnce Bir Yoldayım’’ ve ‘’Katibim’’ türküleri çalındı.Tarihi kiliseden koronavirüs nedeniyle kentte yaşayanlara moral vermek amacıyla Türkçe ezgiler çalındı.	doğru
52	Pfizer-BioNTech aşısının yan etkisinin ölüm olduğu iddiası	Ölüm, aşının yan etkisi olarak değil serious adverse events yani olumsuz ciddi olay olarak eklenmiş.Yan etki ve olumsuz ciddi olay birbirinden farklı terimler. Yan etkiler öngörülebilir ve belli bir süre sonra kendiliğinden geçer.Olumsuz ciddi etkiler ise, yaşanan etki ile ilaç ya da aşının kullanımı arasındaki ilişki bilimsel olarak kanıtlanmadığında kullanılan bir tabir. Olumsuz ciddi olaylar bu nedenle, beklenmezler.Dünya Sağlık Örgütü, 15 Mart 2021’de yaptığı açıklamada bugüne kadar aşı kaynaklı herhangi bir ölüm tespit edilmediğini duyurdu.	yanlış
345	Le Monde Erdoğan’ı emperyalizme karşı savaştığı için öven cümleler yayınlamadı	Le Monde gazetesinde yer alan ifadeler övgü amacı taşımıyor.Tarihçi Olivier Bouquet’in yazısının bağlamından koparılarak aktarılan cümleler, övgüden ziyade bir durum değerlendirmesi yapıldığını gösteriyor.İçerik bir köşe yazısı ve Le Monde’un değil, yazarın görüşlerini yansıtıyor.	yanlış
264	Bir Twitter hesabı tarafından 22 Mart 2022 tarihinde yapılan paylaşımda, yüzücü Reka Gyorgy’nin, Lia Thomas ile ilgili yaptığı paylaşım yüzünden Twitter hesabının askıya alındığı iddia edildi. 	Bir Twitter hesabı tarafından yapılan paylaşımda yüzücü Reka Gyorgy’nin, Lia Thomas ile ilgili yaptığı paylaşım yüzünden Twitter hesabının askıya alındığı iddia edilmişti. Ancak Reka Gyorgy’nin bir Twitter hesabı bulunmuyor ve söz konusu paylaşım yüzücüyü taklit eden bir hesap tarafından yapılmış. Twitter’ı temsil eden bir sözcü de, hesabın askıya alınmasının sebebinin, kullanıcının platform manipülasyonu ve spam politikasını, özellikle sahte hesapların oluşturulmasını ihlal ettiği için olduğunu açıklamış.	yanlış
241	WhatsApp'ta üç mavi tikin mesajların hükümetlerce okunduğu anlamına geldiği iddiası	WhatsApp’ta üç tik özelliği yok.İletilen mesajlara üçüncü kişilerce erişilemiyor.	yanlış
13	Suriyeli mülteciler hakkında sokak röportajı veren kişinin Bahar Topçu olduğu iddiası	Röportajı veren kişi Bahar Topçu değil.Bahar Topçu’nun sesi ve görüntüsü, röportajdaki kişiyle uyuşmuyor.Tunç Soyer’le fotoğraf çektiren kişi CHP Parti Meclisi üyesi Sevgi Kılıç.İddiada yer alan üç ayrı fotoğrafta, üç ayrı kadın var.	yanlış
315	Dua eden bulutların Kahramanmaraş depremi ile alakalı olduğu iddiası	Video dijital ortamda hazırlanmış.Aynı görsel farklı olaylarda da dolaşıma girmiş.Videonun Kahramanmaraş depremi ile bir alakası yok.	yanlış
88	İtalya Sicilya’daki insan biçimli kasabanın gerçek olduğu iddiası	Fotoğrafı Evgeny Fab isimli bir fotoğrafçı çekmiş.Fotoğrafın çekildiği yer Sicilya’nın Centuripe kasabası.Harita araçlarıyla kasabaya kuşbakışı bakıldığında kasabanın insan figürüne benzediğini tespit etmek mümkün.	doğru
387	BlackLivesMatter protestolarında polislerin kelepçelediği kişinin FBI ajanı çıktığı iddiası	Görüntüdeki polislerin bağlı bulunduğu Rochester Polis Departmanı da olayın 2019’dan olduğunu ve kişinin FBI ajanı olmadığını açıkladı.	yanlış
273	Medipol Hastanesi'nin Nisan 2023'te en yüksek teşvik alan şirketlerden biri olduğu iddiası	Nisan 2023’te en yüksek teşviki alan kurumlardan biri Medipol Hastanesi.Medipol Hastanesi’nin aldığı toplam yatırım teşviki miktarı 4 milyar 834 milyon 799 bin TL. Haricinde 60 milyon 473 bin dolar makine ve teçhizat teşviki sağlandı.Ancak bu dönemde Şişecam en çok yatırım teşviki alan firma oldu. Şişecam 7 milyar 965 milyon lira tutarında yatırım ve 205 milyon 902 bin dolar tutarında ithal makine ve teçhizat teşviki aldı.Yatırım teşviki desteklerinde, nakit para ödemesi yapılmıyor. Yatırımcılara, gümrük vergisi, KDV, varsa KKDF, faiz desteği, gelir vergisi stopajı gibi konularda kolaylık sağlanıyor.Şirketler, aldıkları teşvik kapsamındaki yatırımları yasal süre olan üç yıl içinde tamamlamak ile yükümlü.	doğru
166	Dalila Jakupovic’in Covid-19 aşısı yüzünden maça devam edemediği iddiası	Video salgından önce kaydedilmiş.Sporcu orman yangınlarının yol açtığı duman yüzünden maçı bırakmış.	yanlış
328	Luciano Pavarotti’nin Türkiye’den kovulduğu iddiası	Dönemin Ankara Operası Genel Müzik Direktör Yardımcısı Hüsamettin Ünder, 2007’de verdiği röportajda iddiaları yalanladı.Pavarotti Türkiye’ye, iki ülke arasında imzalanan dostluk antlaşması kapsamında üç temsil oynamak için geldi. Üçünü de oynadıktan sonra döndü.Pavarotti Vakfı’yla bağlantılı “Pavarotti Official” isimli sitede böyle bir olay anlatılmıyor. Pavarotti Vakfı da iddiaları yalanladı.Pavarotti 2006’da verdiği bir röportajda Ankara’daki günlerinin çok güzel geçtiğini belirtti.	yanlış
492	Koronavirüsün tedavisinin sarımsak suyu olduğu iddiası	Sarımsak suyunun Covid-19’u engellediğine dair bulgu yok.İddianın sahibi Shukhrat Khalilov, Covid-19 hakkında farklı komplo teorileri de savunuyor.Sarımsağın antiviral etkisinin kanıtlanması için daha çok klinik çalışmaya ihtiyaç var.	yanlış
134	Türkiye Futbol Federasyonu’nun sahaya giren köpek için çeşitli cezalar verdiği iddiası	TFF'nin maçla ilgili açıkladığı disiplin kararlarında iddia edilen yaptırımlar yok.622 sayılı Sporda Şiddet ve Düzensizliğin Önlenmesine İlişkin Kanun hayvanlara uygulanamaz.	yanlış
306	Anadolu Ajansı’nın mizahi bir Fransız dergisinin haberini gerçek sandığı iddiası	Le Canard Enchainé dergisi, kendini “satirik” olarak tanımlasa da, bu yer verdiği içeriklerin ciddiye alınmaması gerektiği anlamına gelmiyor.Dergi parodi haberler yapan bir yayın olarak bilinmiyor.Claude Angeli imzalı “Libya’da sadece Türkiye adil oynadı” başlıklı makale de, kinayeli bir dile sahip olmakla birlikte, yanlış olgular üzerine kurulu değil.	yanlış
480	İtalya’da üçüncü cinsiyet seçeneğinin resmi belgelerden kaldırıldığı iddiası	İtalya’da üçüncü cinsiyet (non-binary) opsiyonu resmi belgelerde hiçbir zaman var olmamış.İtalya kanunlarında ve kimlik belgelerinde üçüncü cinsiyet diye bir terim yok.	yanlış
319	THY'ye ait insani yardım uçaklarının dönüşte vatandaşları taşıdığı iddiası	Türk Hava Yolları deprem bölgelerine giden insani yardım uçaklarının, dönüşte müsaitlik durumlarına göre vatandaşların kullanımına açıldığını açıkladı.Şirket hem bu uçuşların hem de Adana, Diyarbakır, Şanlıurfa ve Elazığ’dan İstanbul’a olan uçuşların fiyatlarını 13 Şubat 2023 tarihine kadar vergiler dahil 100 Türk Lirası olarak sabitledi.Türk Hava Yolları’nın resmi sitesinde bazı uçuşlurda fiyatların 100 TL olarak sabitlendiği görülüyor.Teyit’in ulaştığı Hava İş Sendikası yetkilileri sosyal medyada paylaşılan asılsız numaralara da itibar edilmemesi gerektiğini, biletleri THY’nin belirttiği adreslerden, kişi bilgileri kaydedilerek yapılması gerektiğini söyledi.7 Şubat 2023 saat 18.50 itibariyle THY, deprem bölgelerinden yapılan tek yön uçuşların 13 Şubat 2023 tarihine kadar ücretsiz olacağını açıkladı.	doğru
243	Zulu Kabilesi’nin aşı karşıtı protestoya katıldığı iddiası	"Paylaşılan videoda, Zulu Kabilesinin kalabalık olarak aşılamayı protesto ettiği iddiası doğru değil.
Video, her yıl 24 Eylül’de, Güney Afrika’lıların, inanç, gelenek, kültür gibi ortak mirasını anmak için toplandıkları “Miras Günü” etkinliğinde kaydedilmiş. Videodaki kalabalık Zulu halkıdır ve her yıl bu kutlamaları yapmaktadırlar."	yanlış
54	25 sene evli kalan kadınların sigortasız da olsa emekli olabileceği iddiası	Meclise bu yönde iki farklı teklif verilmiş, ancak herhangi biri yasalaşmış değil.Tekliflerin ikisi de CHP'li vekillere ait.SGK'nın yaşlı aylığı şartlarını aktardığı sayfasında da bu yönde bilgi yok.	yanlış
363	Bir Twitter hesabı tarafından 13 Nisan 2022 tarihinde paylaşılan gönderide Villareal teknik direktörü Unai Emery’nin Bayern Münih’e yönelik “şımarık çocuk” dediği iddia edildi.	Bir twitter hesabı tarafından paylaşılan gönderide Villareal teknik direktörü Unai Emery’nin Bayern Münih’e yönelik yeni bir lig kurmalarına yönelik onların “şımarık bir çocuk” olduğu açıklamalar yaptığı iddia edilmişti. Unai Emery’nin maç sonu İngilizce ve İspanyolca basın açıklamalarında böyle bir demece rastlanmadığı gibi Bayern Münih de yeni bir lig kurmak isteyen takımlar arasında bulunmuyor.	yanlış
50	9 Mayıs 2020’de gercekedebiyat.com internet sitesinde yayınlanan bir paylaşımda Prof. Dr. Anıl Çeçen’in kişisel blog yazısına referansla, virüsün Pastör ve Robert Koch Enstitüsü’nde yaratıldığı ve ABD tarafından Çin'in Vuhan kentine uçakla gönderildiği iddiasına yer verildi.	Hukuk profesörü Anıl Çeçen’in ilk olarak kendi blogunda yayınladığı, ardından da gercekedebiyat.com sitesi ve başka çeşitli web sitelerinde de paylaşılan yazısında dile getirdiği virüsün kökenine ve yayılmasına yönelik yaptığı iddialar güvenilir kaynaklara ve somut verilere dayanmıyor. Çeşitli resmi kurum, kuruluş ve vakıflar tarafından yapılan araştırmalara göre virüs biyolojik silah olarak üretilmedi. Anıl Çeçen’in virüsün çıkış amacına hizmet ettiğini öne sürdüğü Bill Gates, vakfında insani yardımlar ve küresel gelişme çalışmaları yapıyor. Virüsün 5G teknolojisi ile de bir bağlantısı bulunmuyor.	yanlış
456	Afetlere Müdahale Genel Müdürü İsmail Palakoğlu İlahiyat Fakültesi Mezunu	Bir Twitter hesabı tarafından paylaşılan gönderide AFAD Afetlere Müdahale Genel Müdürü İsmail Palakoğlu’nun eğitiminin afetlerle ilgili olmadığı, Palakoğlu’nun ilahiyat fakültesi mezunu olduğu iddia edilmişti. AFAD Afetlere Müdahale Genel Müdürü İsmail Palakoğlu, 2018’de AFAD’da görev almaya başlamış. Bu görevinden önce 2012’de Türkiye Diyanet Vakfı Genel Müdürlüğü’ne atanmış. Es-Seyyid Osman Hulusi Efendi isimli bir kitap yazmış ve Es-Seyyid Osman Hulusi Efendi Vakfı’na ait Somuncu Baba Dergisi’nde de uzun süre yazarlık yapmış.	doğru
174	Katar’ın 2022 Dünya Kupası’nın gelirlerini depremden etkilenenlere göndereceği iddiası	Katar, 2022 Dünya Kupası’nın gelirlerini depremzedelere bağışlayacağını açıklamadı.Katar, 2023 Katar Kupası’nın yarı final maçlarından kazanılan bilet gelirlerini depremden etkilenenlere göndereceğini belirtti.	yanlış
445	Akkuyu nükleerin elektriği 3 kat pahalıya gelecek iddiası	2010’da yayınlanan Resmi Gazete’ye göre nükleer santral işlemeye başladıktan 15 sene sonraya kadar santralin iki güç ünitesinden üretilen elektriğin %70’i diğer iki güç ünitesinden üretilen elektriğin %30’u Türkiye Devlet’ine kilovatsaati 12.35(15.33’e kadar arttırılabilir) sentten satılacaktır.Üretilen elektriğin geri kalanı (ilk ikisinin %30’u diğer ikisinin %70’i) piyasada satılacaktır. Nükleer santralin kazandığı net kârın %20’si Türkiye Cumhuriyeti Devleti’ne aktarılacaktır. Elektriğin Türkiye’deki şu andaki piyasa takas fiyatı yaklaşık 4 senttir. Yani, Ahmet Akın iddia ettiği gibi satın alınacak elektriğin fiyatı güncel takas fiyatının 3 katıdır. İddia bu sebeple doğrudur.Diğer yandan Resmi Gazete 2010 yılında yayınlanmıştır ve 2011 yılında dolar kurunun da düşük olması sebebiyle elektriğin piyasa takas fiyatının 8 ile 11 sent arasında olduğu görülmektedir. Yani o yıllara bakıldığında güncel ile gazetedeki fiyat farkı azdır. Ayrıca, daha düşük fiyatlara olsa da, yeşil enerjilerden (Bazı kesimler nükleer enerji de yeşil enerji sınıfına almaktadır.) üretilen elektrikler içinde yüksek fiyat garantisi verilmektedir.	doğru
189	Paris'te sokak yıkanan suda yeni koronavirüs tespit edildi diye çatışma çıktığı iddiası	Paris’teki çatışmanın nedeni, şehir suyunda virüs tespit edilmesi değil.Polislerin Müslüman bir gence uygulaması nedeniyle çatışma yaşandı.	yanlış
496	Plastik tabut koruyucu kapakların pandemi ile ilgisi yok	Görsellerdeki plastik kapların, ABD’nin resmi kurumu FEMA tarafından “ceset kampı” olarak kullanılmak için konulduğu iddiası yanlıştır. Söz konusu plastik kaplar, tabutların dış yüzeyinin korunması kullanılıyor. Vantage Products şirketinin bunları üretip arazisinde depoladığı biliniyor. Bu komplo teorisinin Barrack Obama döneminde de “Ebola virüsü” ile ilişkilendirilendiği görülüyor. Tabut kaplarının Ebola ya da Covid ile bir ilgisi yok.	yanlış
187	Kahramanmaraş'ta depremden sonra volkanik aktivite meydana geldiği iddiası	AFAD Deprem Risk ve Azaltma Genel Müdürü Orhan Tatar, Kahramanmaraş Göksun'daki Kuşkayası dağındaki dumanla ilgili volkanik dağ iddiasını yanlışladı.Prof. Dr. Naci Görür bölgenin jeolojik yapısının buna uygun olmadığını söylüyor. Övgün Ahmet Ercan da ilk aşamada yanardağ laharı sandığı olayın, alan gözlemlerinde bir heyelan olduğunun ortaya çıktığını belirtti.Teyit'in ulaştığı Prof. Dr. Cenk Yaltırak da bölgenin volkanik dağlarla ilgisi olmadığını ve bu görüntünün bölgenin jeolojik yapısı nedeniyle normal olduğunu aktardı.	yanlış
169	Katarlı gençlerin Türkiye'de sınavsız tıp okuyabileceği iddiası	Türkiye ve Katar arasındaki anlaşma askeri sağlık alanında işbirliği tesis etmeyi amaçlıyor.Tıp fakültesi, diş hekimliği eğitimi, eczacılık eğitimi, hemşirelik eğitimi gibi alanlarda uzman personel ve misafir öğrenci değişimi öngörülmüş. Ancak misafir öğrencilerden kasıt askeri öğrenciler. Katarlı gençlerin tamamı değil.	yanlış
58	Salda Gölü’ndeki sararma polen kaynaklı	Sarımtırak Salda Gölü’nü gösteren 2 yıl arayla çekilmiş 2 görsel de sarı polenin en çok yayılım gösterdiği aylardan biri olan mayıs ayına ait.  Bazı bölge sakinleri sosyal medyada yaptığı paylaşımlarda göldeki bu görüntünün her yıl aynı dönemde tekrarlandığını söylüyor. Temmuz 2019’da başlayan Salda Gölü Millet Bahçesi projesi çalışması, Salda Gölü’nün polen istilası ile sarardığını gösteren Mayıs 2019’daki videodan yaklaşık 2 ay sonra başladı. Dolayısıyla proje çalışmasına ait hafriyatın Salda Gölü’nü sarartmış olması mümkün değil. Mayıs 2021’de sosyal medyada gündeme gelen sarımtırak Salda Gölü görselinden yaklaşık 2 yıl önce aynı sarımtırak görüntüyü içeren, Salda Gölü’nde polen istilası başlıklı bir video var.	yanlış
48	Muhammed Ali'nin evini TÜRKEN Vakfının satın aldığı iddiası	TÜRKEN Vakfı’nın Muhammed Ali’nin Michigan’da bulunan evini satın aldığı iddiası doğru.35 hektarlık araziye sahip ev 2 milyon 500 bin dolara satıldı ve vakfın evi hangi amaçla kullanmak için satın aldığı ise henüz bilinmiyor.	doğru
